"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station","pollution_ratio"
31375,2016,9,28,6,13,22,2,50,400,6,12,1024,-0.3,0,"NE",1.9,"Guanyuan",0.590909090909091
31376,2016,9,28,7,14,30,2,58,500,2,12.125,1024,-0.8,0,"NE",1.2,"Guanyuan",0.466666666666667
31377,2016,9,28,8,8,29,3,48,500,10,13.7,1025,-0.8,0,"NE",3.1,"Guanyuan",0.275862068965517
31378,2016,9,28,9,16,36,3,45,500,15,15.05,1025,-1.8,0,"NE",3.5,"Guanyuan",0.444444444444444
31379,2016,9,28,10,10,15,2,25,300,39,16.1,1025,-1.5,0,"NE",4.5,"Guanyuan",0.666666666666667
31380,2016,9,28,11,59,89,8,51,NA,NA,16.975,1024.5,-1.2,0,"NE",3.4,"Guanyuan",NA
31381,2016,9,28,12,59,89,8,51,NA,NA,17.775,1023.5,-0.9,0,"SE",1.7,"Guanyuan",NA
31382,2016,9,28,13,59,6,13,27,400,54,19,1021.5,-1,0,"ENE",2.5,"Guanyuan",NA
31383,2016,9,28,14,12,18,13,27,400,58,19.025,1021.5,-0.5,0,"NW",2,"Guanyuan",0.666666666666667
31384,2016,9,28,15,15,19,13,27,400,64,19.75,1020.25,-0.9,0,"NE",1.8,"Guanyuan",0.789473684210526
31385,2016,9,28,16,15,20,13,30,400,64,20.125,1019.75,-1.2,0,"NW",1,"Guanyuan",0.75
31386,2016,9,28,17,15,24,13,40,400,54,20.525,1019,-0.5,0,"SW",1.7,"Guanyuan",0.625
31387,2016,9,28,18,19,33,13,48,500,43,19.475,1019,0.3,0,"SW",1.5,"Guanyuan",0.575757575757576
31388,2016,9,28,19,27,48,13,70,600,17,13.5,1018.6,6.6,0,"SE",0.2,"Guanyuan",0.5625
31389,2016,9,28,20,27,62,13,81,800,3,15.5,1019,2.4,0,"SE",0.6,"Guanyuan",0.435483870967742
31390,2016,9,28,21,31,73,14,88,800,2,14.175,1019.25,2.6,0,"SW",0.8,"Guanyuan",0.424657534246575
31391,2016,9,28,22,36,92,14,100,1000,2,13.85,1019.5,3.5,0,"SW",1.2,"Guanyuan",0.391304347826087
31392,2016,9,28,23,44,96,14,112,1000,2,12.7,1020,4.4,0,"NE",0,"Guanyuan",0.458333333333333
31393,2016,9,29,0,41,95,13,110,900,2,10.7333333333333,1019,5.7,0,"NE",0,"Guanyuan",0.431578947368421
31394,2016,9,29,1,39,97,13,107,1300,2,9.9,1018.75,6.3,0,"NE",0,"Guanyuan",0.402061855670103
31395,2016,9,29,2,38,106,2,96,1000,2,9.375,1018.25,6.5,0,"NE",0.3,"Guanyuan",0.358490566037736
31396,2016,9,29,3,38,87,2,68,700,2,9.325,1018,6.7,0,"NE",0.8,"Guanyuan",0.436781609195402
31397,2016,9,29,4,44,91,2,65,700,2,9.175,1018,6.8,0,"NE",0.7,"Guanyuan",0.483516483516484
31398,2016,9,29,5,38,66,2,58,500,2,8.65,1018,6.7,0,"NE",0.7,"Guanyuan",0.575757575757576
31399,2016,9,29,6,18,42,2,54,400,2,8.7,1017.75,6.7,0,"NE",1.2,"Guanyuan",0.428571428571429
31400,2016,9,29,7,19,37,2,52,500,2,9.075,1018,6.5,0,"NE",0.8,"Guanyuan",0.513513513513513
31401,2016,9,29,8,23,44,2,49,500,4,12.1,1018,6.8,0,"E",1.6,"Guanyuan",0.522727272727273
31402,2016,9,29,9,22,54,2,53,600,7,14.3,1017.9,6.4,0,"E",1.2,"Guanyuan",0.407407407407407
31403,2016,9,29,10,36,71,4,51,600,8,16.4,1017.3,6.8,0,"E",1.1,"Guanyuan",0.507042253521127
31404,2016,9,29,11,51,93,7,79,600,26,18.7,1016.3,7.2,0,"ESE",1.7,"Guanyuan",0.548387096774194
31405,2016,9,29,12,55,105,11,59,500,68,19.9,1015.6,2.7,0,"S",3.2,"Guanyuan",0.523809523809524
31406,2016,9,29,13,54,87,11,31,400,104,20.6,1014.1,3.3,0,"S",2.8,"Guanyuan",0.620689655172414
31407,2016,9,29,14,59,81,10,32,400,103,21,1013.2,3.7,0,"SW",2.9,"Guanyuan",0.728395061728395
31408,2016,9,29,15,59,80,10,27,400,121,21.4,1012.6,4,0,"WSW",2.3,"Guanyuan",0.7375
31409,2016,9,29,16,65,93,10,32,400,124,20.9,1012.4,4.4,0,"SW",2.4,"Guanyuan",0.698924731182796
31410,2016,9,29,17,83,108,11,46,500,128,20.3,1012.1,4.7,0,"WSW",1.7,"Guanyuan",0.768518518518518
31411,2016,9,29,18,97,130,14,58,500,114,19.6,1012.2,4.9,0,"SSW",1.4,"Guanyuan",0.746153846153846
31412,2016,9,29,19,89,131,12,59,600,97,17.5,1012.5,6.7,0,"SE",0.8,"Guanyuan",0.679389312977099
31413,2016,9,29,20,80,131,12,61,600,86,15.5,1012.7,10.3,0,"SE",1,"Guanyuan",0.610687022900763
31414,2016,9,29,21,87,136,11,84,700,55,15.5,1012.9,9.8,0,"ESE",0.5,"Guanyuan",0.639705882352941
31415,2016,9,29,22,77,141,8,99,800,27,14.9,1013,10.5,0,"ENE",0.5,"Guanyuan",0.546099290780142
31416,2016,9,29,23,92,152,6,124,1000,2,14,1012.8,11,0,"NE",0.7,"Guanyuan",0.605263157894737
31417,2016,9,30,0,102,198,5,130,1100,2,15,1012.6,9.1,0,"NE",1.2,"Guanyuan",0.515151515151515
31418,2016,9,30,1,104,211,4,123,1200,2,13.8,1012.6,10,0,"ENE",1,"Guanyuan",0.492890995260663
31419,2016,9,30,2,89,159,4,111,900,2,12.7,1012.7,10.4,0,"NE",0.2,"Guanyuan",0.559748427672956
31420,2016,9,30,3,80,113,2,91,800,4,11.8,1012.6,10,0,"ENE",0.7,"Guanyuan",0.707964601769911
31421,2016,9,30,4,78,107,2,96,700,2,12.4,1012.5,9,0,"NE",1.1,"Guanyuan",0.728971962616822
31422,2016,9,30,5,79,115,2,105,700,2,13.2,1012.8,8.5,0,"N",1.2,"Guanyuan",0.68695652173913
31423,2016,9,30,6,87,121,2,103,800,2,12.425,1013,9.3,0,"NE",1,"Guanyuan",0.71900826446281
31424,2016,9,30,7,91,132,2,99,900,2,12.7,1013.1,8.8,0,"ENE",0.5,"Guanyuan",0.689393939393939
31425,2016,9,30,8,90,130,4,93,900,2,15.4,1013.3,8.6,0,"NNE",1.1,"Guanyuan",0.692307692307692
31426,2016,9,30,9,84,134,6,87,1000,12,17,1013.3,9.4,0,"ENE",1.3,"Guanyuan",0.626865671641791
31427,2016,9,30,10,100,136,8,79,800,39,18.8,1013,9,0,"NE",1.4,"Guanyuan",0.735294117647059
31428,2016,9,30,11,100,125,9,65,700,74,20.2,1012.3,8.5,0,"NE",1.1,"Guanyuan",0.8
31429,2016,9,30,12,107,128,11,56,700,110,21.3,1011.6,8.9,0,"ENE",1.5,"Guanyuan",0.8359375
31430,2016,9,30,13,119,138,11,60,800,130,22.6,1010.6,7.6,0,"SSW",1.2,"Guanyuan",0.86231884057971
31431,2016,9,30,14,117,147,13,57,800,145,23.6,1009.6,9.6,0,"W",1.5,"Guanyuan",0.795918367346939
31432,2016,9,30,15,116,165,15,53,800,157,24.4,1009.1,9.2,0,"SSE",0.9,"Guanyuan",0.703030303030303
31433,2016,9,30,16,108,154,15,40,800,186,24,1008.8,8.8,0,"SSW",2.3,"Guanyuan",0.701298701298701
31434,2016,9,30,17,116,156,16,45,800,202,23.3,1009,9.3,0,"SSW",1.7,"Guanyuan",0.743589743589744
31435,2016,9,30,18,118,166,18,56,800,190,21.6,1009,9.5,0,"SSW",1.3,"Guanyuan",0.710843373493976
31436,2016,9,30,19,122,180,13,67,1000,151,17.9,1009.3,12.6,0,"E",0.4,"Guanyuan",0.677777777777778
31437,2016,9,30,20,129,193,11,93,1100,98,16.9,1009.6,12.4,0,"S",0.6,"Guanyuan",0.66839378238342
31438,2016,9,30,21,144,213,15,123,1200,57,16.5,1009.9,12.1,0,"SSE",1,"Guanyuan",0.676056338028169
31439,2016,9,30,22,131,209,13,121,1200,50,16.2,1010.3,12.2,0,"SSE",1.2,"Guanyuan",0.626794258373206
31440,2016,9,30,23,131,196,14,100,1200,70,18.2,1010,10.3,0,"S",1.1,"Guanyuan",0.668367346938776
31441,2016,10,1,0,126,201,14,82,1100,78,17.6,1009.8,10.7,0,"SE",1.3,"Guanyuan",0.626865671641791
31442,2016,10,1,1,133,198,9,126,1600,22,15.3,1009.9,11.5,0,"NNE",0.9,"Guanyuan",0.671717171717172
31443,2016,10,1,2,137,212,6,142,1200,2,16.2,1010.9,11.6,0,"NNE",2.3,"Guanyuan",0.64622641509434
31444,2016,10,1,3,153,248,5,142,1300,2,15.2,1010.9,11.8,0,"ESE",1.1,"Guanyuan",0.616935483870968
31445,2016,10,1,4,170,235,5,128,1400,2,15.3,1010.6,11.7,0,"ESE",1.4,"Guanyuan",0.723404255319149
31446,2016,10,1,5,158,209,3,121,1300,2,14,1010.6,12,0,"NNW",0.3,"Guanyuan",0.755980861244019
31447,2016,10,1,6,156,198,3,118,1400,2,14.2,1010.6,12.4,0,"NNE",0.6,"Guanyuan",0.787878787878788
31448,2016,10,1,7,152,196,3,110,1500,2,14,1011,12.7,0,"ESE",0.7,"Guanyuan",0.775510204081633
31449,2016,10,1,8,160,200,7,109,1700,2,16.3,1011.3,13.2,0,"E",0.5,"Guanyuan",0.8
31450,2016,10,1,9,180,220,16,108,1800,13,18.4,1011.5,12.4,0,"ESE",0.6,"Guanyuan",0.818181818181818
31451,2016,10,1,10,194,237,22,107,1700,35,19.6,1011.5,12.6,0,"NE",1.1,"Guanyuan",0.818565400843882
31452,2016,10,1,11,199,240,25,105,1700,67,21.2,1010.9,12.3,0,"ESE",1.2,"Guanyuan",0.829166666666667
31453,2016,10,1,12,197,242,24,97,1700,108,22.6,1010.4,13.1,0,"SW",0.8,"Guanyuan",0.814049586776859
31454,2016,10,1,13,199,245,24,107,1600,128,24.1,1009.7,12.1,0,"S",1.4,"Guanyuan",0.812244897959184
31455,2016,10,1,14,166,171,23,74,1200,148,24.9,1009.4,10.4,0,"SSW",1.8,"Guanyuan",0.970760233918129
31456,2016,10,1,15,151,167,43,47,1300,179,24.7,1009.4,6.9,0,"S",2.4,"Guanyuan",0.904191616766467
31457,2016,10,1,16,155,177,37,56,1200,148,24.2,1009.2,8.2,0,"S",1.9,"Guanyuan",0.875706214689266
31458,2016,10,1,17,159,185,29,63,1100,137,23.5,1009.3,11.5,0,"S",0.9,"Guanyuan",0.859459459459459
31459,2016,10,1,18,153,192,23,80,1100,105,20.6,1009.6,13.1,0,"SE",0.3,"Guanyuan",0.796875
31460,2016,10,1,19,158,196,13,95,1300,57,18.7,1010.1,14,0,"E",0.7,"Guanyuan",0.806122448979592
31461,2016,10,1,20,160,203,9,120,1500,17,17.8,1010.7,13.9,0,"E",0.6,"Guanyuan",0.788177339901478
31462,2016,10,1,21,165,208,7,137,2000,2,17.4,1011.2,14.9,0,"ESE",0.4,"Guanyuan",0.793269230769231
31463,2016,10,1,22,177,228,8,146,2400,2,17.4,1011.3,13.9,0,"NNE",0.8,"Guanyuan",0.776315789473684
31464,2016,10,1,23,188,258,10,160,2100,2,17.4,1011.7,14.5,0,"NE",0.8,"Guanyuan",0.728682170542636
31465,2016,10,2,0,195,271,8,160,2000,2,17.4,1011.5,14.3,0,"ENE",0.7,"Guanyuan",0.719557195571956
31466,2016,10,2,1,201,259,8,156,1800,2,16.6,1011.5,14.2,0,"E",0.9,"Guanyuan",0.776061776061776
31467,2016,10,2,2,211,239,6,110,1500,19,16.5,1011.1,13,0,"NE",0.9,"Guanyuan",0.882845188284519
31468,2016,10,2,3,215,246,5,91,1500,29,15.6,1011.1,12.9,0,"NW",0.9,"Guanyuan",0.873983739837398
31469,2016,10,2,4,191,192,5,69,1300,48,14.6,1010.6,13,0,"SSE",0.4,"Guanyuan",0.994791666666667
31470,2016,10,2,5,179,179,3,62,1200,43,14.3,1010.6,12.8,0,"SE",0.4,"Guanyuan",1
31471,2016,10,2,6,174,174,3,71,1200,32,14.9,1010.3,11.9,0,"E",1.3,"Guanyuan",1
31472,2016,10,2,7,172,172,3,86,1300,13,16.1,1010.8,11.7,0,"NE",0.7,"Guanyuan",1
31473,2016,10,2,8,199,221,4,109,1600,2,17.6,1010.8,11.6,0,"NNE",1.1,"Guanyuan",0.900452488687783
31474,2016,10,2,9,214,250,7,112,1600,4,17.5,1011,12.6,0.2,"ENE",1,"Guanyuan",0.856
31475,2016,10,2,10,220,226,9,92,1400,33,19,1010.5,12.3,0,"N",1.3,"Guanyuan",0.973451327433628
31476,2016,10,2,11,214,249,7,104,1600,23,20.1,1010,12.6,0,"NE",1.8,"Guanyuan",0.859437751004016
31477,2016,10,2,12,206,206,12,74,1300,87,21,1009.5,12.9,0,"E",1.4,"Guanyuan",1
31478,2016,10,2,13,178,178,16,53,1300,135,23,1008.4,12.6,0,"ENE",1.1,"Guanyuan",1
31479,2016,10,2,14,183,187,16,62,1300,141,24.3,1007.4,13.2,0,"ESE",1.4,"Guanyuan",0.978609625668449
31480,2016,10,2,15,178,209,15,65,1300,151,24.5,1006.9,13.4,0,"SE",1.5,"Guanyuan",0.851674641148325
31481,2016,10,2,16,158,196,13,60,1200,152,24.5,1006.3,14.9,0,"SE",1.5,"Guanyuan",0.806122448979592
31482,2016,10,2,17,159,205,11,62,1100,149,24.1,1005.8,15.3,0,"SE",1.4,"Guanyuan",0.775609756097561
31483,2016,10,2,18,163,203,9,61,1200,152,22.1,1005.9,15.7,0,"E",0.4,"Guanyuan",0.802955665024631
31484,2016,10,2,19,191,231,6,82,1500,94,20.6,1005.7,16.8,0,"SE",0.7,"Guanyuan",0.826839826839827
31485,2016,10,2,20,211,238,6,82,1500,86,20.3,1005.7,17.3,0,"ESE",0.5,"Guanyuan",0.886554621848739
31486,2016,10,2,21,192,219,7,78,1300,82,20.4,1005.6,17.4,0,"SE",0.8,"Guanyuan",0.876712328767123
31487,2016,10,2,22,191,217,6,88,1400,70,22,1005.4,16.9,0,"S",1.6,"Guanyuan",0.880184331797235
31488,2016,10,2,23,205,261,8,96,1500,32,21.5,1005.3,17.3,0,"SE",1.4,"Guanyuan",0.78544061302682
31489,2016,10,3,0,123,126,6,70,1100,19,20.6,1005,17,0,"SE",1.5,"Guanyuan",0.976190476190476
31490,2016,10,3,1,103,103,4,56,1400,17,19.8,1004.8,16.8,0,"SE",1.5,"Guanyuan",1
31491,2016,10,3,2,87,87,4,43,800,17,19.5,1004.9,16.9,0,"ESE",0.9,"Guanyuan",1
31492,2016,10,3,3,92,92,3,42,900,14,19.6,1004.6,16.8,0,"ESE",0.8,"Guanyuan",1
31493,2016,10,3,4,103,103,3,48,900,3,19.5,1005.1,17.1,0,"ENE",1.2,"Guanyuan",1
31494,2016,10,3,5,179,180,2,96,1200,2,19.2,1005.1,17,0,"N",1,"Guanyuan",0.994444444444444
31495,2016,10,3,6,170,190,2,91,1300,2,18.8,1005.6,17.1,0,"E",1,"Guanyuan",0.894736842105263
31496,2016,10,3,7,144,162,2,78,1400,2,18.2,1005.9,16.9,0,"NE",0.8,"Guanyuan",0.888888888888889
31497,2016,10,3,8,123,142,2,72,1300,2,19.6,1006.5,17.2,0,"N",1.9,"Guanyuan",0.866197183098592
31498,2016,10,3,9,118,129,5,69,1300,4,20.7,1007.2,17.5,0,"NNE",1.4,"Guanyuan",0.914728682170543
31499,2016,10,3,10,145,145,7,63,1300,35,22.5,1007.2,18.1,0,"NE",1.1,"Guanyuan",1
31500,2016,10,3,11,171,171,7,58,1300,78,23.9,1007.2,17.9,0,"NE",1.2,"Guanyuan",1
31501,2016,10,3,12,168,188,6,49,1200,116,25.2,1007.2,17.1,0,"E",1.6,"Guanyuan",0.893617021276596
31502,2016,10,3,13,146,146,4,39,1100,143,26.7,1006.4,16.3,0,"ESE",1.9,"Guanyuan",1
31503,2016,10,3,14,116,116,4,32,900,166,27.9,1006.2,15.2,0,"E",1.7,"Guanyuan",1
31504,2016,10,3,15,81,81,3,28,700,158,28.4,1006,13.5,0,"ESE",1.8,"Guanyuan",1
31505,2016,10,3,16,56,56,3,26,600,147,28,1006.4,15,0,"ESE",2,"Guanyuan",1
31506,2016,10,3,17,60,89,3,36,700,151,27.2,1006.6,14.9,0,"SSE",1.3,"Guanyuan",0.674157303370786
31507,2016,10,3,18,79,137,3,44,800,138,23.8,1007.4,17.1,0,"NE",0.2,"Guanyuan",0.576642335766423
31508,2016,10,3,19,89,132,3,66,1000,99,21.4,1008.2,17.6,0,"NNE",1.1,"Guanyuan",0.674242424242424
31509,2016,10,3,20,107,145,3,75,1200,68,20.3,1008.8,17.7,0,"NE",0.1,"Guanyuan",0.737931034482759
31510,2016,10,3,21,133,172,3,113,1800,24,19.6,1009.4,17.6,0,"SE",0.2,"Guanyuan",0.773255813953488
31511,2016,10,3,22,146,213,3,148,2400,2,21.5,1010,17.7,0,"SE",0.6,"Guanyuan",0.685446009389671
31512,2016,10,3,23,175,286,6,72,1500,73,22.2,1010.6,18.6,0,"ESE",4.7,"Guanyuan",0.611888111888112
31513,2016,10,4,0,139,139,5,22,1000,94,21.3,1011.3,13,0,"ESE",3.6,"Guanyuan",1
31514,2016,10,4,1,20,20,3,19,500,67,20.3,1011.3,12.5,0,"ESE",3.8,"Guanyuan",1
31515,2016,10,4,2,13,39,3,20,400,60,19.8,1011.2,12.8,0,"ESE",3.6,"Guanyuan",0.333333333333333
31516,2016,10,4,3,27,78,2,24,600,48,19.1,1011.6,12.4,0,"E",2.9,"Guanyuan",0.346153846153846
31517,2016,10,4,4,22,50,2,24,700,45,18.5,1011.5,12.5,0,"ESE",2.3,"Guanyuan",0.44
31518,2016,10,4,5,17,39,2,23,700,44,17.8,1011.6,13.1,0,"E",1.8,"Guanyuan",0.435897435897436
31519,2016,10,4,6,26,59,2,31,700,31,17.7,1012.6,11.9,0,"ESE",3.7,"Guanyuan",0.440677966101695
31520,2016,10,4,7,19,52,2,32,800,29,17,1012.9,11.7,0,"ESE",2.6,"Guanyuan",0.365384615384615
31521,2016,10,4,8,23,50,2,33,700,25,16.9,1012.6,11,0,"ESE",3.2,"Guanyuan",0.46
31522,2016,10,4,9,25,39,2,34,900,22,16.9,1012.3,11.2,0,"ESE",3.1,"Guanyuan",0.641025641025641
31523,2016,10,4,10,35,53,2,34,800,23,16.9,1012,11.8,0,"E",2.2,"Guanyuan",0.660377358490566
31524,2016,10,4,11,25,59,2,42,900,15,16.8,1011.1,12.3,0,"ENE",1.5,"Guanyuan",0.423728813559322
31525,2016,10,4,12,42,70,2,52,1000,4,16.7,1010.5,12.8,0,"NE",1.4,"Guanyuan",0.6
31526,2016,10,4,13,47,57,2,57,1200,2,16.8,1009.3,11.9,0,"NNE",1.1,"Guanyuan",0.824561403508772
31527,2016,10,4,14,39,54,2,56,1300,3,16.8,1008.6,11.3,0,"NNW",2,"Guanyuan",0.722222222222222
31528,2016,10,4,15,40,59,2,55,1300,2,14.9,1009,12.6,0.5,"NW",3.5,"Guanyuan",0.677966101694915
31529,2016,10,4,16,38,66,2,55,1500,2,14.8,1009.6,13.5,5.1,"N",2.5,"Guanyuan",0.575757575757576
31530,2016,10,4,17,45,55,2,55,1400,2,14.7,1009.5,13.7,1.6,"ENE",1.6,"Guanyuan",0.818181818181818
31531,2016,10,4,18,37,40,2,54,1400,2,14.9,1009.9,14.1,0.3,"ENE",1.5,"Guanyuan",0.925
31532,2016,10,4,19,41,48,2,59,1500,2,15.1,1011,14.1,0,"NE",1.2,"Guanyuan",0.854166666666667
31533,2016,10,4,20,41,44,2,59,1400,2,15.1,1011.8,14,0,"ENE",1.6,"Guanyuan",0.931818181818182
31534,2016,10,4,21,35,35,2,55,1300,2,15.2,1012,14.2,0,"ENE",0.9,"Guanyuan",1
31535,2016,10,4,22,44,44,2,53,1300,2,15.2,1012.3,13.9,0,"NE",1,"Guanyuan",1
31536,2016,10,4,23,32,32,2,50,1300,2,15,1012.4,13.7,0,"NE",0.7,"Guanyuan",1
31537,2016,10,5,0,30,30,2,45,1300,2,14.4,1012.3,13.4,0,"E",0.5,"Guanyuan",1
31538,2016,10,5,1,24,24,2,43,1600,2,13.6,1012.5,12.7,0.1,"ENE",1.1,"Guanyuan",1
31539,2016,10,5,2,22,22,2,44,1000,2,13.2,1012.8,12.4,0,"WNW",0.2,"Guanyuan",1
31540,2016,10,5,3,22,22,2,46,1000,2,14.2,1012.8,13.6,0,"ESE",1.1,"Guanyuan",1
31541,2016,10,5,4,50,56,2,48,1200,2,14.3,1013.3,13.3,0,"SSE",1.3,"Guanyuan",0.892857142857143
31542,2016,10,5,5,60,60,2,47,1300,2,14.5,1013.7,13.4,0,"SE",0.9,"Guanyuan",1
31543,2016,10,5,6,57,57,2,50,1300,2,14.4,1013.9,13.3,0,"SE",1.3,"Guanyuan",1
31544,2016,10,5,7,57,57,2,44,1200,2,14.7,1014.1,13.1,0,"SSE",1.3,"Guanyuan",1
31545,2016,10,5,8,58,58,2,40,1300,2,15.4,1014.7,13.2,0,"SSE",1.3,"Guanyuan",1
31546,2016,10,5,9,58,58,2,42,1300,2,15.6,1015.3,12.2,0,"SSW",2.5,"Guanyuan",1
31547,2016,10,5,10,55,55,3,41,1300,7,16.2,1015.3,12.4,0,"SW",1.4,"Guanyuan",1
31548,2016,10,5,11,61,63,4,36,1100,21,17.2,1014.9,12.5,0,"SSW",2.4,"Guanyuan",0.968253968253968
31549,2016,10,5,12,63,63,3,29,1000,44,18.9,1014,13.1,0,"S",2.5,"Guanyuan",1
31550,2016,10,5,13,65,65,3,30,1100,57,20.6,1013.4,12.8,0,"S",1.6,"Guanyuan",1
31551,2016,10,5,14,66,66,3,31,1100,69,21.4,1013.1,12.5,0,"SW",2.8,"Guanyuan",1
31552,2016,10,5,15,60,69,2,34,1000,74,20.8,1013.1,13.2,0,"SSW",2.6,"Guanyuan",0.869565217391304
31553,2016,10,5,16,63,77,3,40,900,73,20.8,1013.1,13,0,"SW",1.9,"Guanyuan",0.818181818181818
31554,2016,10,5,17,65,78,3,44,1000,71,20.6,1013.7,13.3,0,"SW",1.7,"Guanyuan",0.833333333333333
31555,2016,10,5,18,69,90,3,57,1100,55,19.5,1014.3,13.9,0,"S",1,"Guanyuan",0.766666666666667
31556,2016,10,5,19,81,110,2,65,1200,41,17.4,1014.9,14.5,0,"NE",0,"Guanyuan",0.736363636363636
31557,2016,10,5,20,81,110,2,62,1200,26,16.6,1015.7,14.8,0,"NE",1.3,"Guanyuan",0.736363636363636
31558,2016,10,5,21,92,125,2,92,1500,2,16.5,1016.9,14.5,0,"NE",1.2,"Guanyuan",0.736
31559,2016,10,5,22,84,125,2,95,1500,2,15.8,1017.5,14.2,0,"NNE",1.2,"Guanyuan",0.672
31560,2016,10,5,23,92,126,3,90,1700,2,15.2,1018.2,13.7,0,"NE",1.2,"Guanyuan",0.73015873015873
31561,2016,10,6,0,94,125,3,82,2000,2,14,1018.4,13,0,"E",0.4,"Guanyuan",0.752
31562,2016,10,6,1,95,120,3,78,1900,2,13.2,1018.6,12.4,0,"ENE",0.8,"Guanyuan",0.791666666666667
31563,2016,10,6,2,91,110,2,66,1400,2,14,1019.3,13.4,0,"NE",1.1,"Guanyuan",0.827272727272727
31564,2016,10,6,3,87,99,2,58,1300,2,14.5,1019.6,13.7,0,"NE",1.2,"Guanyuan",0.878787878787879
31565,2016,10,6,4,93,93,3,62,1500,2,14.9,1020.2,13.4,0,"NE",0.7,"Guanyuan",1
31566,2016,10,6,5,91,107,5,65,1500,2,15.4,1020.6,13.8,0,"ENE",1.6,"Guanyuan",0.850467289719626
31567,2016,10,6,6,84,106,6,66,1700,2,15.7,1021.2,13.4,0,"E",1.3,"Guanyuan",0.792452830188679
31568,2016,10,6,7,91,113,6,64,2400,2,15.6,1021.9,13.1,0,"ESE",2,"Guanyuan",0.805309734513274
31569,2016,10,6,8,100,130,7,63,2700,2,15.3,1022.7,13,0,"E",2.1,"Guanyuan",0.769230769230769
31570,2016,10,6,9,100,139,6,58,2500,2,15.6,1023,12.7,0,"ESE",1.8,"Guanyuan",0.719424460431655
31571,2016,10,6,10,83,119,5,53,2100,2,15.5,1023,12.6,0,"E",1.6,"Guanyuan",0.697478991596639
31572,2016,10,6,11,72,87,4,47,1600,2,15.9,1022.5,12.5,0,"ESE",2.1,"Guanyuan",0.827586206896552
31573,2016,10,6,12,59,77,5,45,1400,3,16.4,1022,12.7,0,"ESE",1.9,"Guanyuan",0.766233766233766
31574,2016,10,6,13,56,72,5,44,1300,8,17,1021.6,12.7,0,"ESE",1.8,"Guanyuan",0.777777777777778
31575,2016,10,6,14,49,67,5,45,1200,10,17.5,1020.6,13,0,"E",1.4,"Guanyuan",0.73134328358209
31576,2016,10,6,15,53,74,6,45,1200,16,17.5,1020.4,13.2,0,"ENE",1.7,"Guanyuan",0.716216216216216
31577,2016,10,6,16,56,78,5,53,1200,9,17.3,1020.2,13.2,0,"ENE",1.5,"Guanyuan",0.717948717948718
31578,2016,10,6,17,47,83,5,57,1100,5,17,1020.2,12.5,0,"ENE",1.7,"Guanyuan",0.566265060240964
31579,2016,10,6,18,58,79,5,64,1400,2,14.8,1020.2,13.7,11.7,"ENE",2.5,"Guanyuan",0.734177215189873
31580,2016,10,6,19,64,90,4,65,1600,3,14.6,1020.2,13.1,10.9,"ENE",1.8,"Guanyuan",0.711111111111111
31581,2016,10,6,20,68,80,3,67,2100,2,14.6,1020.8,13.6,1.3,"ESE",1.1,"Guanyuan",0.85
31582,2016,10,6,21,76,87,3,66,1900,2,15,1020.6,13.7,0.8,"ESE",1.9,"Guanyuan",0.873563218390805
31583,2016,10,6,22,49,52,2,43,1000,20,14.9,1020.3,13.4,3.2,"SE",2.1,"Guanyuan",0.942307692307692
31584,2016,10,6,23,46,46,2,33,800,31,14.3,1020.6,13.2,2.3,"ESE",2.5,"Guanyuan",1
31585,2016,10,7,0,36,36,2,25,700,38,13.9,1019.8,12.6,3.2,"SE",2,"Guanyuan",1
31586,2016,10,7,1,48,48,2,26,1300,30,13.4,1019.6,12.1,2.2,"ESE",2.4,"Guanyuan",1
31587,2016,10,7,2,47,47,2,29,1000,21,13.2,1019.1,12.1,3.4,"ESE",1.9,"Guanyuan",1
31588,2016,10,7,3,43,43,2,34,1000,16,12.9,1018.2,12,0.7,"ESE",2.1,"Guanyuan",1
31589,2016,10,7,4,44,44,2,34,900,13,12.7,1017.7,11.6,0.5,"SE",1.9,"Guanyuan",1
31590,2016,10,7,5,38,38,2,48,1300,6,12.4,1017.2,11.5,2.1,"E",1.1,"Guanyuan",1
31591,2016,10,7,6,41,41,2,52,1700,2,12.1,1017.1,11.2,1.3,"E",1.3,"Guanyuan",1
31592,2016,10,7,7,42,42,2,56,1900,2,12.1,1016.2,11,1.8,"ESE",1.9,"Guanyuan",1
31593,2016,10,7,8,42,42,2,54,2000,2,12.2,1016.3,11.3,2.6,"SE",1.8,"Guanyuan",1
31594,2016,10,7,9,39,39,2,50,2200,2,12.5,1016.3,11.6,1.5,"ESE",1.7,"Guanyuan",1
31595,2016,10,7,10,46,46,2,48,2100,7,12.7,1016,11.9,1,"ESE",2,"Guanyuan",1
31596,2016,10,7,11,44,44,2,51,2100,2,12.7,1015.5,11.9,1.2,"ENE",0.9,"Guanyuan",1
31597,2016,10,7,12,42,42,2,50,2000,5,13.1,1014.6,12.3,1.2,"E",1.1,"Guanyuan",1
31598,2016,10,7,13,41,41,2,55,2100,3,13.4,1012.7,12.6,1.6,"SSE",2.4,"Guanyuan",1
31599,2016,10,7,14,39,39,2,59,2100,2,13.5,1012.4,12.4,0.2,"W",1.1,"Guanyuan",1
